Title,Tag
Quadrophenia,Unk
Saint_Helena,Unk
Minimax,Unk
Foley_artist,Unk
Funk,Unk
Hydrocarbon,Unk
Execution_by_firing_squad,Unk
Telemundo,Unk
Banknote,Unk
Organ_(music),Unk
Pareto_efficiency,Unk
Multi_sport_event,Unk
Martini_(cocktail),Unk
Summer,Unk
Labour_economics,Unk
Electric_generator,Unk
Lockheed_Martin_F_22_Raptor,Unk
Miguel_I_of_Portugal,Unk
Continent_(disambiguation),Unk
John_Travolta,Unk
Crime_film,Unk
Anesthesia,Unk
Unicorn,Unk
Ancient_Greek_literature,Unk
Nuremberg_Trials,Unk
BBC_One,Unk
Sistine_Chapel,Unk
Rose,Unk
Down_syndrome,Unk
Golden_Gate,Unk
Aerospace,Unk
The_Pink_Panther,Unk
Vaccine,Unk
Pac_Man,Unk
Christopher_Nolan,Unk
Ubuntu_(philosophy),Unk
Marshall_Islands,Unk
Irish_literature,Unk
Adobe_Systems,Unk
Glass,Unk
Economy_of_Japan,Unk
Synthesizer,Unk
Quality_of_life,Unk
Stone_Cold_Steve_Austin,Unk
Public_domain,Unk
Poison,Unk
Basque_people,Unk
Government_of_the_United_States,Unk
Eugenics,Unk
Rodent,Unk
Alien_(film),Unk
Eurozone,Unk
Value_added_tax,Unk
SeaWorld,Unk
Online_shopping,Unk
Mickey_Mouse_Clubhouse,Unk
State_terrorism,Unk
Milk_(film),Unk
Braveheart,Unk
Fibonacci_number,Unk
Airplane,Unk
Jerry_Garcia,Unk
Ralph_Nader,Unk
John_Krasinski,Unk
Navigation,Unk
Hypertext,Unk
Geologic_time_scale,Unk
Herpes_simplex,Unk
Victorian_era,Unk
Tourism_in_the_United_States,Unk
Medical_Subject_Headings,Unk
Early_childhood_education,Unk
Physical_geography,Unk
Chemical_formula,Unk
Sleep_deprivation,Unk
New_York_City_Subway,Unk
Walrus,Unk
Recording_Industry_Association_of_America,Unk
Computer_scientist,Unk
Mirror,Unk
High_voltage_direct_current,Unk
Regions_of_France,Unk
Shanghai_Maglev_Train,Unk
Panasonic_Corporation,Unk
Social_behavior,Unk
Platoon,Unk
Yoho_National_Park,Unk
Tamil_Nadu,Unk
Sexual_abstinence,Unk
Okinawa_Prefecture,Unk
George_Bush_(disambiguation),Unk
Public_service_broadcasting_in_the_United_Kingdom,Unk
Subcontinent,Unk
Las_Vegas_(disambiguation),Unk
Human_head,Unk
State_of_New_York,Unk
Star_Wars_(film),Unk
Australia–United_States_Free_Trade_Agreement,Unk
Miss_America,Unk
Ammonia,Unk
Bald_Eagle,Unk
John_McCain,Unk
Constitutional_republic,Unk
Nazi_Party,Unk
Chickenpox,Unk
United_States_Department_of_the_Treasury,Unk
Andrew_Jackson,Unk
Red_Army,Unk
Middle_English,Unk
Platinum,Unk
Cetacea,Unk
Society_of_the_United_States,Unk
Media_in_New_York_City,Unk
Naruto,Unk
Salman_Rushdie,Unk
Len_Wiseman,Unk
Cuisine,Unk
Music_of_Japan,Unk
Myopia,Unk
Disney,Unk
Battle_of_Waterloo,Unk
Nation_of_Islam,Unk
Derivative_(finance),Unk
Biologist,Unk
Music_of_England,Unk
Kobe,Unk
Perception,Unk
MySQL,Unk
K_pop,Unk
Garlic,Unk
Density,Unk
Astrological_sign,Unk
Wind_turbine,Unk
Drew_Barrymore,Unk
United_States_presidential_election_2008,Unk
Frog,Unk
Secondary_school,Unk
Microsoft_Game_Studios,Unk
Kingdom_of_Italy_(1861–1946),Unk
Agatha_Christie,Unk
One_Piece,Unk
Jim_Carrey,Unk
Ancient_Greek_philosophy,Unk
Nintendo_GameCube,Unk
Kurt_Vonnegut_Jr.,Unk
Indian_American,Unk
French_wine,Unk
Toy_Story,Unk
Lipid,Unk
Ibuprofen,Unk
African_American_culture,Unk
Douglas_MacArthur,Unk
Modem,Unk
Culture_of_France,Unk
Fullmetal_Alchemist,Unk
Disorder_(medicine),Unk
File_Transfer_Protocol,Unk
Blood_vessel,Unk
Australian,Unk
American_Indian_Wars,Unk
Persecution_of_Christians,Unk
Scottish_Football_Association,Unk
Religion_in_the_United_Kingdom,Unk
Pinniped,Unk
Insecticide,Unk
Ethnic_groups_of_the_Philippines,Unk
Cannabis_foods,Unk
Biomolecule,Unk
American_Recordings_(album),Unk
Carl_Linnaeus,Unk
Westchester_County_New_York,Unk
Health_in_Japan,Unk
Gaza_War_(2008–09),Unk
Worcester_Massachusetts,Unk
Japanese_art,Unk
Snooker,Unk
Rochester_New_York,Unk
Randy_Orton,Unk
Michael_Cera,Unk
Perl,Unk
James_D._Watson,Unk
Romanian_language,Unk
Nation_state,Unk
Bruce_Lee,Unk
Microwave,Unk
Alien_3,Unk
Final_Fantasy_VII,Unk
Gorilla,Unk
History_of_the_automobile,Unk
Los_Angeles_County,Unk
Hawaiian_language,Unk
Dwayne_Johnson,Unk
Jules_Verne,Unk
Electronic_commerce,Unk
A_cappella,Unk
Warren_G._Harding,Unk
Michael_Bloomberg,Unk
Electric_car,Unk
Hollywood_Sign,Unk
Jericho,Unk
Forbes,Unk
Pomegranate,Unk
Jaipur,Unk
Sergeant,Unk
Board_game,Unk
Department_store,Unk
Heracles,Unk
Tyrannosaurus,Unk
Hepatitis,Unk
Skype,Unk
Supergirl,Unk
Migraine,Unk
Coma,Unk
One_child_policy,Unk
Feature_film,Unk
Cyan,Unk
No_Doubt,Unk
Cinema_of_Japan,Unk
Titan_(moon),Unk
Sperm,Unk
American_Airlines_Flight_11,Unk
Bette_Midler,Unk
Hemp,Unk
Mexican_American,Unk
The_Three_Stooges,Unk
White_American,Unk
Daylight_saving_time,Unk
Ninja,Unk
Fighting_game,Unk
Architect,Unk
Economic_history_of_the_United_States,Unk
Video_game_developer,Unk
Baltimore_Maryland,Unk
Telecommunications_network,Unk
Castlevania,Unk
Bas_Rhin,Unk
Dirty_War,Unk
Mountain_range,Unk
Austrian_School,Unk
Preslav,Unk
London_Heathrow_Airport,Unk
Standard_Tibetan,Unk
Ironclad,Unk
Nova_Scotia,Unk
Israelis,Unk
University_of_British_Columbia,Unk
Nauru,Unk
Wheel,Unk
Flag_of_Armenia,Unk
International_trade,Unk
Military_budget,Unk
ESPN_Inc.,Unk
List_of_United_States_magazines,Unk
Xbox_(console),Unk
Geographic_coordinate_system,Unk
Hispanic,Unk
Scientology_in_the_United_States,Unk
Poet,Unk
Birmingham_Alabama,Unk
Personal_computer_hardware,Unk
Torah,Unk
B_movie,Unk
The_Oprah_Winfrey_Show,Unk
Risks_to_civilization_humans_and_planet_Earth,Unk
E_commerce,Unk
Robert_Rodriguez,Unk
Thyroid,Unk
James_Bond_(character),Unk
International_Union_of_Pure_and_Applied_Chemistry,Unk
Veganism,Unk
Business_ethics,Unk
Financial_crisis,Unk
Yahoo!_Mail,Unk
Battle_of_the_Somme,Unk
List_of_areas_in_the_United_States_National_Park_System,Unk
Computer_generated_imagery,Unk
Apple_Computer,Unk
Movie_camera,Unk
Culture_of_China,Unk
The_Colbert_Report,Unk
Ricky_Martin,Unk
Pop_art,Unk
Zombie,Unk
Funeral,Unk
Robin_(comics),Unk
Transformers_(film),Unk
Graphic_design,Unk
IMAX,Unk
Ballistic_missile,Unk
Academic_discipline,Unk
Solar_cell,Unk
Twilight_(series),Unk
List_of_Japanese_games,Unk
Franchising,Unk
Death_of_Adolf_Hitler,Unk
Electricity_generation,Unk
Kristen_Stewart,Unk
Universal_Declaration_of_Human_Rights,Unk
Cigar,Unk
Knife,Unk
Natural_language,Unk
Wembley_Stadium,Unk
Aberdeen_Washington,Unk
Goddess,Unk
Transport_in_the_United_Kingdom,Unk
Ronaldo,Unk
Anthrax,Unk
Economy_of_California,Unk
Hercules_(1997_film),Unk
Motown_Records,Unk
Cervical_cancer,Unk
Islamic_terrorism,Unk
Edward_VI_of_England,Unk
German_cuisine,Unk
Carbon_nanotube,Unk
Alkane,Unk
Atomic_number,Unk
Grain_(disambiguation),Unk
Internet_service_provider,Unk
Sherlock_Holmes_(2009_film),Unk
Tibetan_Buddhism,Unk
Asit_Sen_(director),Unk
Antimatter,Unk
European_continent,Unk
Legislature,Unk
Federated_state,Unk
Christian_(wrestler),Unk
Natural_and_legal_rights,Unk
Hinduism_in_India,Unk
Mobile_device,Unk
U.S,Unk
The_Virginia_Gazette,Unk
One_World_Trade_Center,Unk
Cash_crops,Unk
Magic_Johnson,Unk
Cristiano_Ronaldo,Unk
Song_Dynasty,Unk
Charles_Baudelaire,Unk
Renaissance_architecture,Unk
Codeine,Unk
Bridge,Unk
Saint_Paul_Minnesota,Unk
Heavy_water,Unk
San_Antonio_Texas,Unk
Indigenous_peoples,Unk
Iron_Man_(film),Unk
Allergy,Unk
Genetic_engineering,Unk
Andre_Agassi,Unk
Organisms,Unk
Jennifer_Lopez,Unk
Lara_Croft,Unk
Jewish_history,Unk
Sex_and_the_City_(film),Unk
Eddie_Van_Halen,Unk
Toronto_Raptors,Unk
Photographic_film,Unk
Gospel,Unk
Grammy_Awards,Unk
Diesel_fuel,Unk
Mad_Max,Unk
Washington_Metro,Unk
Cognitive_science,Unk
List_of_North_American_countries,Unk
Slipknot_(band),Unk
Baltic_Sea,Unk
Electric_field,Unk
Purgatory,Unk
Sociology_of_the_Internet,Unk
Computer_monitor,Unk
Sean_Penn,Unk
Jack_Kirby,Unk
The_Incredibles,Unk
Antioxidant,Unk
Old_French,Unk
Wesleyan_University,Unk
Transformer,Unk
January_22,Unk
Vomiting,Unk
Clock,Unk
Predation,Unk
Japanese_American,Unk
Bakersfield_California,Unk
Racial_segregation,Unk
Shinto,Unk
September_11_2001_attacks,Unk
The_Stand,Unk
International_System_of_Units,Unk
St._Louis,Unk
Asia_Pacific_Economic_Cooperation,Unk
President_of_South_Africa,Unk
Compact_Disc,Unk
Homeschooling,Unk
Artillery,Unk
Canoe,Unk
Class_(computer_science),Unk
Ammunition,Unk
Congenital_disorder,Unk
Sport_in_Germany,Unk
Anthony_A._Williams,Unk
Tsunami,Unk
Antietam_Creek,Unk
Citrus,Unk
James_Bond_filmography,Unk
Southeast_Africa,Unk
Industrial_robot,Unk
James_Marsters,Unk
Chad,Unk
Antichrist,Unk
Mulan,Unk
Activision,Unk
Olive,Unk
Blood_Diamond_(film),Unk
Arizona_Cardinals,Unk
Cardiac_arrest,Unk
Christina_Aguilera,Unk
Rue_McClanahan,Unk
November_2007,Unk
Natural_history,Unk
Private_university,Unk
Sound_recording,Unk
Public_Enemies_(2009_film),Unk
List_of_American_films_of_2007,Unk
HTTP_cookie,Unk
Channel_Tunnel,Unk
Surfing,Unk
Article_One_of_the_United_States_Constitution,Unk
Jerry_Brown,Unk
Hilary_Swank,Unk
Hindi_language,Unk
OPEC,Unk
Poseidon,Unk
Mitosis,Unk
Paul_Newman,Unk
Marathon,Unk
List_of_European_countries,Unk
Chennai,Unk
Tour_de_France,Unk
Digestive_system,Unk
Mathematical_model,Unk
Virtual_reality,Unk
Human_resources,Unk
Number_Eight_(Battlestar_Galactica),Unk
Pesticide,Unk
Munich_massacre,Unk
Gregorian_chant,Unk
Wonder_Girls,Unk
Black_Sabbath,Unk
Radiation,Unk
Sword,Unk
Hayden_Panettiere,Unk
Hazing,Unk
Service_(economics),Unk
Apocalypse,Unk
Joe_Biden,Unk
Metropolitan_Museum_of_Art,Unk
Mediterranean_climate,Unk
Newcastle_United_F.C.,Unk
Desktop_computer,Unk
Mainframe_computer,Unk
Donkey,Unk
Osteoarthritis,Unk
Great_white_shark,Unk
Weed,Unk
Edward_James_Olmos,Unk
Russia_United_States_relations,Unk
Maize,Unk
Rock_of_Love_Bus_with_Bret_Michaels,Unk
Ludacris,Unk
Indian_cuisine,Unk
Carnivore,Unk
Human_lung,Unk
Qi,Unk
Heredity,Unk
Video_game_publisher,Unk
Multimedia,Unk
Comedy_drama,Unk
Mohandas_Karamchand_Gandhi,Unk
Chinese_philosophy,Unk
Parapsychology,Unk
Diseases_Database,Unk
Matt_Leinart,Unk
Life_sciences,Unk
Second_Intifada,Unk
Genres,Unk
Urethra,Unk
Yorkshire_and_the_Humber,Unk
Aeronautics,Unk
Financial_market,Unk
Quantity,Unk
Killer_whale,Unk
Humanism,Unk
The_President,Unk
History_of_modern_Greece,Unk
Electrical_conductor,Unk
Mongol_Empire,Unk
Taxonomic_rank,Unk
List_of_sovereign_states_and_dependent_territories_in_Asia,Unk
List_of_English_inventions_and_discoveries,Unk
Lists_of_United_States_state_symbols,Unk
Reservoir_Dogs,Unk
Income_tax_in_the_United_States,Unk
Plate_tectonics,Unk
Robert_Frost,Unk
Urban_area,Unk
MythBusters,Unk
Bed,Unk
Six_Day_War,Unk
Tim_Burton,Unk
Pulmonary_embolism,Unk
Aqua_(band),Unk
Malay_language,Unk
English_law,Unk
Madhya_Pradesh,Unk
Art_Nouveau,Unk
Scuderia_Ferrari,Unk
James_Gandolfini,Unk
Blue_Harvest_(Family_Guy),Unk
Domestic_violence,Unk
Joan_Baez,Unk
Mathematical_logic,Unk
Audrey_Tautou,Unk
Carrie_Fisher,Unk
Albatross,Unk
Otaku,Unk
Uttar_Pradesh,Unk
Mosquito,Unk
Friday_the_13th_(franchise),Unk
Windows_Mobile,Unk
Utopia,Unk
Ian_Fleming,Unk
BBC_News,Unk
Tina_Fey,Unk
Marco_Polo,Unk
Stargate_(film),Unk
Birth_rate,Unk
Combat,Unk
Linkin_Park,Unk
Classical_mechanics,Unk
J_pop,Unk
Fertility,Unk
Hogwarts,Unk
Rachel_Summers,Unk
St._Peter's_Basilica,Unk
UK_Singles_Chart,Unk
Malawi,Unk
Republic_of_Macedonia,Unk
Sunnyvale_California,Unk
Hot_dog,Unk
Morrissey,Unk
French_colonial_empire,Unk
Howard_University,Unk
Hellboy,Unk
Grape,Unk
Sustainability,Unk
Diet_(nutrition),Unk
NASCAR,Unk
University_of_Southern_California,Unk
Tower_of_London,Unk
Pope_Leo_XIII,Unk
Soundgarden,Unk
Biosphere,Unk
Manufacturing,Unk
The_arts,Unk
Dutch_East_India_Company,Unk
Mughal_Empire,Unk
Jaundice,Unk
Bahamas,Unk
Vivien_Leigh,Unk
Second_Sino_Japanese_War,Unk
GDP,Unk
Euclid,Unk
Schönkirchen,Unk
Himalayas,Unk
Gothic_architecture,Unk
North_Asia,Unk
Pride_14,Unk
Domestication,Unk
Kamen_Rider_Series,Unk
Gabriel,Unk
System_software,Unk
Solar_energy,Unk
Bounty_hunter,Unk
Water_buffalo,Unk
Preterm_birth,Unk
Cloud,Unk
List_of_ports_in_the_United_States,Unk
Constitutional_Convention_(United_States),Unk
Lists_of_American_institutions_of_higher_education,Unk
Palestine_(region),Unk
Saul_Tigh,Unk
Vagina,Unk
Ketamine,Unk
Avant_garde,Unk
Ska,Unk
English_American,Unk
Ian_Curtis,Unk
Snatch_(film),Unk
Kidney_stone,Unk
No_Child_Left_Behind_Act,Unk
Medical_diagnosis,Unk
Bourbon_whiskey,Unk
James_A._Garfield,Unk
Matthew_McConaughey,Unk
Spider,Unk
Overpopulation,Unk
Bethlehem,Unk
Celtic_languages,Unk
Jeremy_Bentham,Unk
WWE_Diva,Unk
American_Mafia,Unk
Los_Angeles_Times,Unk
Crude_oil,Unk
Plants,Unk
Fine_art,Unk
Portmanteau,Unk
America's_Next_Top_Model,Unk
Causality,Unk
Separation_of_powers,Unk
Blackberry,Unk
Ethnic_groups_in_Europe,Unk
Henry_Fonda,Unk
Concorde,Unk
Purple,Unk
Gravity,Unk
British_Virgin_Islands,Unk
Council_on_Foreign_Relations,Unk
Teri_Hatcher,Unk
Vascular_plants,Unk
Crucifixion_of_Jesus,Unk
Juno_(film),Unk
Unforgiven,Unk
UNIX,Unk
Henry_VII_of_England,Unk
Microsoft_Outlook,Unk
Louis_Farrakhan,Unk
Civil_engineering,Unk
Libido,Unk
Eurasian_Plate,Unk
Edema,Unk
Latitude,Unk
President_of_India,Unk
Larry_David,Unk
Sports,Unk
Law_of_the_United_Kingdom,Unk
Human_development_(biology),Unk
Pink_(singer),Unk
Health_care_reform_in_the_United_States,Unk
Population_growth,Unk
Katana,Unk
Warcraft,Unk
A_Clockwork_Orange,Unk
Electronic_circuit,Unk
E.T._the_Extra_Terrestrial,Unk
Virtue,Unk
Beret,Unk
Seawater,Unk
Holy_Spirit,Unk
Christianity_and_other_religions,Unk
Eugene_Oregon,Unk
Electrical_resistance,Unk
Bioavailability,Unk
Video_game_genre,Unk
Alprazolam,Unk
Gustav_Mahler,Unk
Portuguese_Empire,Unk
Racial_segregation_in_the_United_States,Unk
States_of_Germany,Unk
Luang_Prabang,Unk
Cannabinoids,Unk
Kansas_City_Missouri,Unk
South_Africa_under_apartheid,Unk
Wild_boar,Unk
Scots_language,Unk
Enter_Shikari,Unk
Hungarian_language,Unk
European_colonisation_of_the_Americas,Unk
Book_of_Proverbs,Unk
Merseyside,Unk
Insurgency_in_the_Philippines,Unk
Exodus_(band),Unk
Passion_(Christianity),Unk
John_Ford,Unk
Demo_(music),Unk
Measurement,Unk
John_Glenn,Unk
Saint_Tropez,Unk
G.729.1,Unk
Bethesda_Maryland,Unk
Minneapolis–Saint_Paul,Unk
BBC_Symphony_Orchestra,Unk
Track_(rail_transport),Unk
Gin,Unk
States_and_territories_of_India,Unk
Hampton_Roads,Unk
Early_Middle_Ages,Unk
Conspiracy_theory,Unk
Fiat,Unk
Carnegie_Mellon_University,Unk
The_Wall,Unk
Hydrocodone,Unk
Culture_of_Europe,Unk
Ornithology,Unk
Santa_Rosa_California,Unk
Glossary_of_cue_sports_terms,Unk
Twin,Unk
Dearborn_Michigan,Unk
Eric_Harris_and_Dylan_Klebold,Unk
Evel_Knievel,Unk
Battle_of_Thermopylae,Unk
Scrubs_(TV_series),Unk
List_of_American_films_of_2009,Unk
List_of_American_films_of_2006,Unk
Geoffrey_Chaucer,Unk
King_Kong_(2005_film),Unk
Anatomical_terms_of_location,Unk
Eternal_Sunshine_of_the_Spotless_Mind,Unk
Sexual_arousal,Unk
Gossip_Girl,Unk
Maitreya,Unk
Maharashtra,Unk
TVXQ,Unk
Guitar_Hero_II,Unk
Caesarean_section,Unk
African_Union,Unk
Massively_multiplayer_online_role_playing_game,Unk
Jeff_Beck,Unk
Global_Positioning_System,Unk
Igor_Stravinsky,Unk
Age_of_consent,Unk
Hamas,Unk
Dark_Horse_Comics,Unk
History_of_science_fiction,Unk
Terrestrial_television,Unk
Steve_Buscemi,Unk
Sidney_Crosby,Unk
Messerschmitt_Bf_110,Unk
Bilirubin,Unk
Melatonin,Unk
Kate_Winslet,Unk
Minnesota_Twins,Unk
Flora,Unk
Treaty_of_Versailles,Unk
Platoon_(film),Unk
Lucifer,Unk
Internet_television,Unk
United_States_Department_of_Energy,Unk
Car,Unk
Project_Runway,Unk
Beck,Unk
George_Best,Unk
PlayStation_Portable,Unk
Western_astrology,Unk
BIOS,Unk
Pete_Sampras,Unk
Copyright_infringement,Unk
United_States_Department_of_Commerce,Unk
Ted_Bundy,Unk
Academy_Award_for_Best_Foreign_Language_Film,Unk
Federal_Aviation_Administration,Unk
Syracuse_University,Unk
Home_improvement_(disambiguation),Unk
Chicago_White_Sox,Unk
Bleach,Unk
Kent,Unk
List_of_United_States_federal_agencies,Unk
Leap_year,Unk
Methane,Unk
Military_aircraft,Unk
Standard_of_living,Unk
Slang,Unk
Liza_Minnelli,Unk
Boy_Scouts_of_America,Unk
Nuclear_reactor,Unk
Education_in_the_United_Kingdom,Unk
Reality_in_Buddhism,Unk
Azumanga_Daioh,Unk
Grassland,Unk
Barbiturate,Unk
Human_fertilization,Unk
Larry_McDonald,Unk
Battle_of_Antietam,Unk
Kayak,Unk
Broadcast_programming,Unk
Ghostbusters,Unk
Space_Age,Unk
Message_in_a_Bottle_(song),Unk
DualShock,Unk
Medical_cannabis,Unk
European_Parliament,Unk
French_colonization_of_the_Americas,Unk
Nekhbet,Unk
Escherichia_coli,Unk
Capital_of_Japan,Unk
Commercial_broadcasting,Unk
ITV_Granada,Unk
Audio_engineer,Unk
Las_Vegas–Paradise_NV_MSA,Unk
British_Hong_Kong,Unk
States_and_union_territories_of_India,Unk
Republic_of_China_(1912–49),Unk
Japan–United_States_relations,Unk
Film_series,Unk
Federated_States_of_Micronesia,Unk
History_of_medicine,Unk
Manifest_Destiny,Unk
Bong,Unk
Paraphilia,Unk
Guitar_Hero,Unk
Sport_in_England,Unk
Zoroastrianism,Unk
Yuri_Andropov,Unk
Heidi_Montag,Unk
Springfield_Massachusetts,Unk
Communications_satellite,Unk
Yahoo!_Search,Unk
Pentagram,Unk
Kryptonite,Unk
The_League_of_Extraordinary_Gentlemen,Unk
Fauna_of_Australia,Unk
Flute,Unk
T_34,Unk
Jericho_(TV_series),Unk
Israeli_Air_Force,Unk
List_of_highest_grossing_films,Unk
Joe_Walsh,Unk
Harvey_Milk,Unk
United_States_Cabinet,Unk
Rifle,Unk
Heroes_(TV_series),Unk
ASEAN,Unk
God_Save_the_Queen,Unk
Leonid_Brezhnev,Unk
Three_Stooges,Unk
Jackass_(TV_series),Unk
Modern_art,Unk
Smallville_(TV_series),Unk
Apple_II,Unk
Stockton_California,Unk
Buddhist_meditation,Unk
Werner_Herzog,Unk
Slumdog_Millionaire,Unk
Monday_Night_Football,Unk
Psychological,Unk
Jet_Li,Unk
National_Science_Foundation,Unk
Arabic,Unk
Richard_Feynman,Unk
Man,Unk
Robert_Plant,Unk
The_Nightmare_Before_Christmas,Unk
National_Health_Service,Unk
Bangor_Maine,Unk
Applied_physics,Unk
John_Calvin,Unk
Roe_v._Wade,Unk
Respiratory_disease,Unk
Isaac_Asimov,Unk
Casablanca,Unk
History_of_science,Unk
White_tailed_deer,Unk
Robin_Hood,Unk
Supermarine_Spitfire,Unk
Alien_(law),Unk
Sunlight,Unk
Webmail,Unk
The_Wonder_Years,Unk
Hygiene,Unk
Sniper_rifle,Unk
Intelligence,Unk
Major_League_Soccer,Unk
Life_imprisonment,Unk
Francis_Crick,Unk
Community_college,Unk
Pirate,Unk
Oxford_University_Press,Unk
Alfred_Nobel,Unk
Media_franchise,Unk
Wireless_LAN,Unk
MS_DOS,Unk
Williamsburg_Virginia,Unk
Drake_Bell,Unk
Scarlet_Witch,Unk
Jenna_Jameson,Unk
NASDAQ,Unk
Interstate_Highway_System,Unk
Nintendo_Entertainment_System,Unk
Kevin_Rudolf,Unk
Soccer_(disambiguation),Unk
Healthcare_in_England,Unk
Windows_7,Unk
Journalism,Unk
God_in_Islam,Unk
Comedian,Unk
Cannibal_Corpse,Unk
New_Jersey_Institute_of_Technology,Unk
Retina,Unk
Autoimmune_disease,Unk
Italian_Republic,Unk
Hiroshima,Unk
Althorp,Unk
Titus,Unk
Sequoiadendron,Unk
Anatolia,Unk
Flux,Unk
Freedom_of_assembly,Unk
California_Proposition_8_(2008),Unk
State_of_Israel,Unk
Science_fiction_convention,Unk
Berber_people,Unk
Dorset,Unk
Wall_Street_Crash_of_1929,Unk
Gay_liberation,Unk
High_blood_pressure,Unk
United_States_Department_of_the_Navy,Unk
Lord,Unk
Tibetic_languages,Unk
History_of_New_England,Unk
American_British,Unk
List_of_sovereign_states_and_dependent_territories_in_North_America,Unk
Sport_in_the_United_States,Unk
World_Health_Organization's_List_of_Essential_Medicines,Unk
World_Trade_Center_(2001–present),Unk
Classical_Athens,Unk
Epidemic,Unk
Lake_Tahoe,Unk
Christian_music,Unk
Forbes_Fictional_15,Unk
Coronation_Street,Unk
Author,Unk
Pornographic_film,Unk
Cavalry,Unk
Count_Dracula,Unk
Coaxial_cable,Unk
Amanita_muscaria,Unk
Resistor,Unk
Ginger,Unk
Oxford_University,Unk
Area_51,Unk
Muhammad_Ali_Jinnah,Unk
Sean_Astin,Unk
Los_Angeles_Kings,Unk
The_League_of_Extraordinary_Gentlemen_(film),Unk
Dietary_fiber,Unk
Islamic_Golden_Age,Unk
Tiger_(zodiac),Unk
Loki,Unk
Viking_Age,Unk
Tunisia,Unk
Milgram_experiment,Unk
Conan_the_Barbarian,Unk
Amy_Adams,Unk
Tooth,Unk
Llama,Unk
Harry_Potter_and_the_Goblet_of_Fire_(film),Unk
Oyster,Unk
India_United_States_relations,Unk
Oz_(TV_series),Unk
Interpol,Unk
Katy_Perry,Unk
Jennifer_Aniston,Unk
Muscle_car,Unk
Clostridium_difficile,Unk
Musical_ensemble,Unk
France_national_football_team,Unk
Full_House,Unk
Nintendo_DS,Unk
St._Bernard_(dog),Unk
Lemmy,Unk
Anton_Chekhov,Unk
Empiricism,Unk
Geoduck,Unk
Tom_DeLay,Unk
BDSM,Unk
Physical_fitness,Unk
The_Curious_Case_of_Benjamin_Button_(film),Unk
Hudson_River,Unk
Mossberg_500,Unk
Lordi,Unk
Angiosperm,Unk
Human_physiology,Unk
Human_Genome_Project,Unk
Pittsburgh_Pennsylvania,Unk
Sydney_Opera_House,Unk
Google_Maps,Unk
Crocodile,Unk
Labor_camp,Unk
The_Passion_of_the_Christ,Unk
Ramen,Unk
Islamabad,Unk
Chinese_mythology,Unk
James_Cook,Unk
The_Coca_Cola_Company,Unk
World_Ocean,Unk
Greater_Cleveland,Unk
Buckingham_Palace,Unk
Waltzing_Matilda,Unk
Mazda,Unk
Partition_of_India,Unk
Stereoscopy,Unk
Hypothalamus,Unk
Dr._No_(film),Unk
Greek_philosophy,Unk
Felix_Mendelssohn,Unk
Valkyrie,Unk
Monarchy_of_Canada,Unk
Electromagnetic_field,Unk
Socialist_Federal_Republic_of_Yugoslavia,Unk
Innsbruck,Unk
Jack_the_Ripper,Unk
Swedish_people,Unk
Redwood_City_California,Unk
Claire_Bennet,Unk
Nahuatl,Unk
Sheffield,Unk
Saint_Kitts_and_Nevis,Unk
Peoria_Illinois,Unk
King_of_England,Unk
Alcohol_intoxication,Unk
Show_business,Unk
Trail_of_Tears,Unk
50_Cent,Unk
Tribadism,Unk
Italian_peninsula,Unk
Scientific_revolution,Unk
Stem_cell,Unk
Bigfoot,Unk
Qatar,Unk
Prophecy,Unk
Maria_Christina_of_Austria,Unk
Pokémon_(anime),Unk
Palace_of_Westminster,Unk
Pâncota,Unk
Snow_White,Unk
High_voltage,Unk
Subatomic_particle,Unk
Andy_van_der_Meyde,Unk
Abstinence,Unk
Foreign_relations_of_Austria,Unk
Debian,Unk
Greco_Buddhist_art,Unk
Compound_interest,Unk
Genes,Unk
Insects,Unk
Wildcat,Unk
Watermelon,Unk
Christianity_in_Japan,Unk
Olivine,Unk
Second_Congo_War,Unk
Memory_(computers),Unk
Taxonomy_(general),Unk
Minor_League_Baseball,Unk
Indiana_Jones_(franchise),Unk
Saline_water,Unk
Pope_Francis,Unk
Liquefied_natural_gas,Unk
Grain_(unit),Unk
Miss_USA,Unk
ZIP_code,Unk
Grammar,Unk
Archangel,Unk
Constipation,Unk
Merlin,Unk
Straight_edge,Unk
Virtual_Console,Unk
Poaceae,Unk
Operation_Overlord,Unk
David_Hasselhoff,Unk
Social_structure,Unk
Only_by_the_Night,Unk
Grand_Canyon,Unk
Livestock,Unk
Filipino_American,Unk
New_York_Rangers,Unk
Film_studio,Unk
Internet_access,Unk
Qin_Shi_Huang,Unk
Syphilis,Unk
Psilocybin_mushroom,Unk
Ho_Chi_Minh_City,Unk
Grand_Theft_Auto_IV_soundtrack,Unk
South_Central_United_States,Unk
Diablo_III,Unk
Apple_TV,Unk
Hunting,Unk
PlayStation_Home,Unk
Orfeo_ed_Euridice,Unk
Wicca,Unk
People_for_the_Ethical_Treatment_of_Animals,Unk
Anger,Unk
Rights,Unk
Mathematical_physics,Unk
Queens_of_the_Stone_Age,Unk
Sugar_cane,Unk
Adult,Unk
Electronic_media,Unk
Riverside_County_California,Unk
Foie_gras,Unk
Home_and_Away,Unk
Bones_(TV_series),Unk
Celebrity,Unk
New_York_Islanders,Unk
Indo_Pakistani_War_of_1965,Unk
Organs,Unk
